Average Reward,Min Reward,Max Reward,Advantage Mean,Advantage Std,Average Entropy Loss,Last Entropy Loss,Average Policy Loss,Last Policy Loss,Average Value Loss,Last Value Loss
0.16007,-1.60389,0.9916,0.0,1.0,0.3581,0.35672,-0.01981,0.05121,1394.3177,1632.33777
0.21833,-1.64321,0.98654,0.0,1.0,0.3552,0.35355,-0.01772,-0.05318,447.48737,380.64554
0.38027,-1.5544,0.99044,-0.0,1.0,0.3535,0.35467,-0.01323,-0.15657,470.4606,396.77808
0.6339,-0.95868,0.98716,-0.0,1.0,0.353,0.3507,-0.00462,-0.13651,1346.7712,1200.98621
0.58544,-1.26723,0.98954,-0.0,1.0,0.3484,0.34719,-0.00934,-0.0155,483.14474,467.80774
0.67203,-0.44418,0.98918,-0.0,1.0,0.3446,0.34273,-0.00588,-0.2791,491.40445,453.44266
0.41257,-0.75664,0.98788,-0.0,1.0,0.3447,0.34615,-0.01154,0.09891,351.57925,406.84546
0.16544,-3.63154,0.98995,-0.0,1.0,0.3452,0.34308,-0.00984,0.0807,2379.2415,2073.8186
0.32892,-3.00716,0.99112,0.0,1.0,0.3439,0.34416,-0.00328,-0.06447,1799.8093,1984.10693
-0.5993,-3.21322,0.99068,0.0,1.0,0.3412,0.33817,-0.02404,-0.05758,8787.396,7659.33594
0.19623,-1.70918,0.99098,-0.0,1.0,0.3376,0.33721,-0.01714,-0.23806,1116.6937,1020.06183
0.68981,-0.84326,0.98978,-0.0,1.0,0.3362,0.33592,-0.00669,-0.13346,1457.1067,1407.11865
0.17571,-1.39903,0.98928,0.0,1.0,0.338,0.33997,-0.02631,0.06554,386.36655,393.33173
0.51248,-1.71854,0.98838,0.0,1.0,0.3407,0.34017,-0.00888,-0.00264,1662.1129,1389.72754
0.3335,-1.75149,0.98672,-0.0,1.0,0.3376,0.33565,-0.00657,-0.0021,521.80304,369.93927
0.74399,-0.24943,0.99015,-0.0,1.0,0.3338,0.33254,-0.00484,-0.0217,1446.8259,1259.80444
0.33506,-2.29914,0.98718,-0.0,1.0,0.3314,0.33008,-0.00535,0.09824,1026.9219,1080.53979
0.46359,-0.90602,0.98488,-0.0,1.0,0.3293,0.3274,-0.01034,0.05417,778.57104,838.49042
0.34971,-1.42483,0.98981,0.0,1.0,0.3287,0.32929,-0.00527,0.224,510.55475,563.80414
0.5497,-0.83504,0.99068,-0.0,1.0,0.3272,0.32576,-0.00982,-0.1343,917.4938,991.4408
0.76343,-0.13978,0.99045,0.0,1.0,0.3243,0.32329,-0.00678,0.19138,939.0026,700.89948
0.07638,-3.45618,0.98814,-0.0,1.0,0.3216,0.32013,-0.00918,-0.06767,4549.44,4169.88379
0.68206,-0.59533,0.98974,-0.0,1.0,0.3179,0.31587,-0.00651,0.11095,486.9034,369.70129
0.17255,-2.22886,0.99108,0.0,1.0,0.3141,0.31291,-0.00861,-0.06235,2351.7195,2065.50732
0.78959,0.08674,0.98958,0.0,1.0,0.3126,0.31146,-0.00355,0.07151,1022.6893,716.78394
0.7053,-0.25857,0.9867,0.0,1.0,0.3083,0.30561,-0.00774,0.02165,382.92764,299.49426
0.5024,-1.1083,0.98809,-0.0,1.0,0.3039,0.30198,-0.00258,-0.08411,327.8212,221.38603
0.39766,-0.63295,0.98802,0.0,1.0,0.3016,0.30047,-0.0054,-0.05604,309.09964,222.22708
0.20352,-2.23091,0.98828,-0.0,1.0,0.2978,0.29548,-0.01706,0.14237,2361.7727,2309.00732
0.66013,-0.72555,0.98878,-0.0,1.0,0.2963,0.29694,-0.01303,0.0802,1024.7626,859.58575
0.58077,-1.56569,0.98839,-0.0,1.0,0.298,0.29829,-0.01179,-0.21083,926.5167,770.26904
-0.05551,-3.52229,0.98428,-0.0,1.0,0.2981,0.29743,-0.00693,-0.0792,6344.0645,5555.81836
0.74056,0.07694,0.98618,-0.0,1.0,0.298,0.29772,-0.01289,0.06973,842.66345,646.21252
0.48884,-1.09716,0.98307,0.0,1.0,0.2966,0.29578,-0.00835,0.02391,349.1034,272.25085
0.04076,-2.00431,0.98908,0.0,1.0,0.2927,0.29001,-0.02281,-0.22199,1950.4402,1373.35229
0.45413,-1.34117,0.98518,0.0,1.0,0.2881,0.28627,-0.0068,-0.04187,397.46353,416.17349
0.22207,-2.36118,0.98754,0.0,1.0,0.2899,0.29321,-0.01313,0.15614,1130.4695,1381.03528
0.66644,-0.64301,0.98578,-0.0,1.0,0.2928,0.2933,-0.01228,0.0199,1191.864,1023.46802
0.71865,-0.55437,0.98798,0.0,1.0,0.2907,0.28895,-0.01249,0.09224,721.14,637.98242
0.62515,-0.61843,0.98268,0.0,1.0,0.2876,0.28592,-0.00802,0.13379,311.7912,331.24518
0.49142,-1.72593,0.98748,0.0,1.0,0.2876,0.28971,-0.00643,-0.23494,1197.492,1453.67041
0.1748,-2.76936,0.98608,0.0,1.0,0.2887,0.28755,-0.0127,0.1153,3209.3809,3630.08716
0.74606,-1.34883,0.98691,-0.0,1.0,0.2861,0.28467,-0.00696,-0.15377,942.87225,732.41656
0.53647,-1.29002,0.98213,-0.0,1.0,0.2818,0.28003,-0.0132,-0.06258,601.37646,565.86829
0.20014,-2.24213,0.98392,0.0,1.0,0.2772,0.27562,-0.01002,-0.02013,1234.7375,993.88721
0.31472,-1.8651,0.98667,0.0,1.0,0.2722,0.26907,-0.01778,0.11239,806.3285,726.11353
0.33547,-1.32118,0.98447,0.0,1.0,0.2676,0.26726,-0.01425,0.14098,441.77875,374.21933
0.16817,-2.50697,0.98868,0.0,1.0,0.2656,0.26454,-0.02034,0.05557,2484.151,2737.71362
0.34001,-1.16017,0.98898,-0.0,1.0,0.2611,0.25835,-0.01494,-0.13455,534.22034,381.65121
-0.43901,-3.59661,0.98978,0.0,1.0,0.2585,0.25856,-0.00638,0.08989,9240.19,9746.57617
0.50824,-0.94189,0.99048,-0.0,1.0,0.2589,0.25844,-0.01295,-0.08841,829.16974,725.46124
0.5904,-0.96726,0.98778,-0.0,1.0,0.2599,0.25969,-0.00759,-0.08486,745.3402,598.14697
0.31213,-1.34823,0.9904,-0.0,1.0,0.2608,0.26143,-0.00685,-0.15641,794.70245,543.76056
0.7947,-0.00182,0.98822,-0.0,1.0,0.262,0.26254,-0.00416,0.07793,1465.4193,1115.56372
0.25775,-1.52101,0.98395,0.0,1.0,0.2624,0.26289,-0.00597,-0.18419,445.38873,300.59805
0.25171,-2.65724,0.99146,-0.0,1.0,0.2612,0.25932,-0.01112,-0.13753,1982.6667,1786.88721
-0.24443,-2.60328,0.98658,0.0,1.0,0.2601,0.26155,-0.00998,0.03155,4565.4995,4109.28418
0.74846,-0.89182,0.98316,-0.0,1.0,0.2605,0.25987,-0.0078,-0.09695,2216.714,1892.68335
0.38394,-1.63614,0.98655,-0.0,1.0,0.2584,0.2571,-0.01305,-0.04023,1081.7394,1001.82727
-0.43405,-4.60507,0.99148,0.0,1.0,0.2555,0.25239,-0.03327,-0.06621,9110.662,7762.55664
0.48456,-0.87182,0.98704,-0.0,1.0,0.252,0.25089,-0.00695,0.0293,456.95547,301.22202
-0.51015,-4.32063,0.98568,0.0,1.0,0.2519,0.25384,-0.01099,-0.02066,4642.7534,3994.19629
0.55185,-1.29834,0.9874,-0.0,1.0,0.2504,0.24729,-0.00754,-0.16577,639.4625,517.24609
0.59612,-0.78958,0.98618,-0.0,1.0,0.2473,0.24782,-0.00726,0.01177,596.16516,582.83624
0.54639,-0.52542,0.98902,0.0,1.0,0.2463,0.24455,-0.02074,-0.01165,245.10234,253.87042
0.28367,-1.60739,0.98547,-0.0,1.0,0.2406,0.23711,-0.01,0.05848,788.899,790.18628
0.68692,-1.4024,0.98878,0.0,1.0,0.2351,0.2327,-0.00334,-0.04162,664.5673,653.65503
0.45468,-0.94179,0.98805,0.0,1.0,0.2308,0.22953,-0.0105,0.09546,456.10483,508.75861
0.53324,-1.30396,0.98808,-0.0,1.0,0.2301,0.23029,-0.0109,0.04689,370.91608,313.15454
0.62459,-0.87537,0.98753,-0.0,1.0,0.2293,0.22794,-0.00677,0.08107,474.8084,432.65524
0.05988,-2.39082,0.98668,-0.0,1.0,0.2247,0.22219,-0.02133,-0.19784,3950.951,3057.56396
0.6156,-0.77105,0.98779,0.0,1.0,0.2222,0.22301,-0.00565,-0.05022,326.15314,393.01178
0.6265,-1.57459,0.98772,-0.0,1.0,0.2235,0.2229,-0.01044,0.00315,666.619,666.0412
0.50044,-0.70062,0.9867,0.0,1.0,0.2209,0.21936,-0.00451,0.00808,263.87393,214.65176
0.37498,-2.26755,0.98794,0.0,1.0,0.2209,0.22196,-0.00998,-0.17201,1869.0182,1499.14221
0.40074,-1.49182,0.98768,0.0,1.0,0.2183,0.2148,-0.01161,-0.09141,292.05365,214.17761
-0.13183,-2.04317,0.9851,-0.0,1.0,0.2129,0.21116,-0.0075,-0.055,2336.9207,1766.34399
-0.07332,-2.01895,0.98657,-0.0,1.0,0.2131,0.21487,-0.00664,-0.00768,1446.3699,1032.98669
0.02376,-2.1728,0.98988,0.0,1.0,0.2142,0.21396,-0.00665,0.09028,1995.0515,1865.86865
0.0975,-1.4791,0.97873,-0.0,1.0,0.212,0.20957,-0.00605,0.02657,494.2032,506.03159
-0.04698,-2.37148,0.98625,-0.0,1.0,0.2088,0.20694,-0.00998,0.20309,1252.3381,1174.66113
0.45048,-0.81248,0.98742,-0.0,1.0,0.2053,0.20406,-0.01646,0.0092,1155.9395,857.21136
0.81917,-0.01585,0.98409,-0.0,1.0,0.2046,0.205,-0.00341,-0.00962,2728.8835,2370.85376
0.26949,-1.65212,0.9848,0.0,1.0,0.2039,0.20357,-0.00347,0.06607,1262.3109,936.39417
0.35777,-1.17087,0.98153,0.0,1.0,0.2017,0.19927,-0.01374,-0.09858,271.10062,265.37436
0.12129,-2.07353,0.98688,0.0,1.0,0.1956,0.19234,-0.00606,-0.08374,477.55508,376.57999
0.24367,-1.55036,0.98676,-0.0,1.0,0.1905,0.18951,-0.00877,-0.0412,450.5341,542.73065
0.18924,-1.73204,0.98778,0.0,1.0,0.1872,0.18542,-0.01279,-0.1494,567.5375,754.84155
0.65422,-0.86317,0.98778,0.0,1.0,0.1853,0.18524,-0.01003,-0.19962,1665.959,1539.27344
0.41897,-0.97315,0.98984,-0.0,1.0,0.1841,0.18343,-0.01043,0.0752,508.07904,374.91669
0.69469,-1.01681,0.98989,-0.0,1.0,0.1812,0.18032,-0.00812,-0.11546,848.91125,643.29791
0.26751,-1.4443,0.98288,0.0,1.0,0.177,0.17354,-0.01189,-0.00342,688.6984,634.59491
0.61098,-0.3146,0.98418,0.0,1.0,0.1697,0.16646,-0.00755,-0.02977,429.8094,363.7901
0.5424,-1.99377,0.98476,-0.0,1.0,0.163,0.16003,-0.02001,-0.03683,584.4581,570.35931
0.69169,-0.44131,0.98404,0.0,1.0,0.1596,0.15909,-0.01228,0.01934,656.5346,665.7901
-0.17447,-2.63821,0.98717,0.0,1.0,0.1558,0.1523,-0.00746,0.03642,5654.27,5406.13184
0.60502,-1.52783,0.98765,-0.0,1.0,0.1507,0.14949,-0.00638,-0.00133,478.53943,484.72473
0.53585,-1.36218,0.98695,0.0,1.0,0.1512,0.1527,-0.01142,0.01121,775.34937,799.4093
-1.00229,-4.21981,0.98649,-0.0,1.0,0.1493,0.14597,-0.02372,-0.09655,17237.816,15453.79492
0.22236,-2.83115,0.98061,0.0,1.0,0.146,0.14655,-0.00775,0.10931,1256.3138,1656.9375
0.5166,-1.56966,0.98838,-0.0,1.0,0.1449,0.14348,-0.0087,-0.02463,171.26602,184.04599
0.74703,-0.57182,0.98203,-0.0,1.0,0.1446,0.14529,-0.01748,-0.08216,583.76263,443.55341
0.26009,-1.33581,0.982,-0.0,1.0,0.1474,0.14976,-0.01216,0.03874,889.826,772.5473
-1.09318,-3.64351,0.96301,0.0,1.0,0.148,0.14562,-0.04624,-0.24076,16715.605,13714.35156
0.28156,-1.61293,0.98696,0.0,1.0,0.1431,0.14045,-0.0136,0.00653,463.06308,531.6261
0.49207,-1.38898,0.98245,0.0,1.0,0.1406,0.14101,-0.00558,0.02864,437.2946,346.19952
0.70943,-0.4076,0.98598,-0.0,1.0,0.1412,0.14069,-0.00831,0.02511,831.704,765.68311
0.34334,-1.2735,0.98582,-0.0,1.0,0.1418,0.14294,-0.01402,0.14591,670.3654,638.85059
0.54996,-1.34299,0.98737,-0.0,1.0,0.1428,0.14131,-0.00593,-0.01333,417.61816,394.17105
0.31096,-1.46236,0.98163,-0.0,1.0,0.1393,0.1377,-0.01942,0.20945,972.62787,1039.51746
-0.02572,-1.87467,0.98963,0.0,1.0,0.1351,0.13304,-0.01545,0.02017,1248.7424,1083.68848
0.59114,-0.50684,0.98647,-0.0,1.0,0.1333,0.13343,-0.00524,0.16293,564.4502,396.19968
0.5168,-1.31947,0.98357,0.0,1.0,0.1337,0.13303,-0.00374,0.05654,418.5378,426.38623
0.36368,-2.78182,0.98282,-0.0,1.0,0.1309,0.12895,-0.00812,0.04054,782.5386,875.04932
0.56404,-1.05783,0.98542,0.0,1.0,0.1253,0.12223,-0.00551,-0.20826,458.58517,399.38062
0.64057,-0.48667,0.98723,0.0,1.0,0.1227,0.12295,-0.00615,-0.0548,457.4835,309.46436
0.51563,-1.40188,0.98709,0.0,1.0,0.1202,0.11764,-0.00821,-0.02061,446.70987,347.42685
0.40896,-1.57601,0.99086,0.0,1.0,0.1176,0.11617,-0.01666,-0.14545,639.08527,391.18857
-0.11157,-3.6103,0.98291,-0.0,1.0,0.116,0.11589,-0.01512,0.01066,6146.358,6905.20605
0.70557,-0.5004,0.9852,-0.0,1.0,0.1152,0.11437,-0.00829,0.02945,612.23047,486.2355
0.24764,-1.91145,0.98738,-0.0,1.0,0.1146,0.11523,-0.01438,-0.14939,1477.2882,1147.71179
0.43904,-1.69918,0.98679,-0.0,1.0,0.1132,0.11088,-0.01203,-0.08675,944.9704,984.59106
0.68056,-0.54792,0.98784,0.0,1.0,0.1127,0.11362,-0.00928,-0.01903,827.88495,579.6239
0.63641,-0.45591,0.98569,0.0,1.0,0.1128,0.11215,-0.00647,-0.2119,406.44595,471.02011
0.56479,-1.53376,0.98559,-0.0,1.0,0.1135,0.11437,-0.00479,-0.12583,658.1215,602.94141
0.41181,-1.23678,0.98713,-0.0,1.0,0.113,0.11226,-0.00641,0.0496,707.4217,577.73535
-0.07525,-4.03609,0.98729,-0.0,1.0,0.1099,0.10851,-0.02836,-0.13619,4402.9766,3342.51562
0.44046,-1.57663,0.98788,-0.0,1.0,0.1078,0.10672,-0.01455,0.13784,364.28375,401.1929
0.00803,-2.60641,0.98139,0.0,1.0,0.1062,0.10475,-0.01076,0.03854,1599.0815,1689.88428
0.39883,-2.03075,0.98495,0.0,1.0,0.1052,0.10579,-0.00797,-0.07619,954.3704,669.96655
0.3013,-1.22664,0.98505,-0.0,1.0,0.1048,0.10342,-0.01303,-0.17013,334.4189,218.00671
0.75706,-0.24128,0.98752,-0.0,1.0,0.1016,0.10017,-0.00573,-0.00668,1164.5143,975.86743
0.54762,-0.84004,0.98676,0.0,1.0,0.1003,0.09967,-0.00691,-0.02614,481.6718,519.32782
-0.05937,-2.98588,0.98248,0.0,1.0,0.0967,0.09406,-0.02683,0.25715,3060.3489,3840.54004
0.62599,-1.1133,0.98618,0.0,1.0,0.0952,0.0961,-0.01019,0.00965,734.1455,698.01794
-0.06514,-3.00651,0.97924,-0.0,1.0,0.0995,0.10151,-0.01491,0.13765,4144.322,4668.85791
0.47643,-0.82003,0.9842,0.0,1.0,0.1014,0.10137,-0.01578,-0.17929,710.1006,754.27814
-1.65097,-4.85761,0.98137,-0.0,1.0,0.1,0.09857,-0.03906,0.1562,25779.604,30768.53711
0.61399,-0.79536,0.98921,0.0,1.0,0.097,0.09542,-0.00594,-0.12208,535.6778,460.44614
0.78469,-0.20778,0.98461,-0.0,1.0,0.0942,0.0923,-0.01082,-0.24108,769.3878,611.34912
0.65484,-0.40005,0.98473,0.0,1.0,0.0916,0.09144,-0.00786,0.05376,357.1233,300.5394
0.65905,-0.13989,0.98458,-0.0,1.0,0.0911,0.08967,-0.00014,-0.03874,257.58612,224.83122
-0.0492,-2.6343,0.98812,0.0,1.0,0.0861,0.08281,-0.00875,-0.31275,4244.955,2898.24707
0.61733,-0.591,0.98586,0.0,1.0,0.0832,0.0829,-0.01047,0.13194,272.48102,207.7547
0.34457,-1.45881,0.98353,0.0,1.0,0.0804,0.07785,-0.00791,-0.19485,641.5588,389.15015
0.29236,-1.17981,0.98638,0.0,1.0,0.0758,0.07423,-0.00819,-0.12224,1006.29114,765.63232
0.69136,-0.39312,0.98818,0.0,1.0,0.0751,0.07621,-0.00818,-0.0628,775.86096,718.36847
-0.07205,-2.06911,0.97528,0.0,1.0,0.0773,0.07812,-0.01425,0.03173,2006.7211,1713.9762
0.42504,-1.63881,0.98904,0.0,1.0,0.0778,0.07868,-0.00656,-0.14988,545.4507,592.92352
-0.30752,-4.56461,0.97695,-0.0,1.0,0.076,0.07331,-0.01442,0.08136,9027.2705,9935.1123
0.53884,-0.87657,0.98245,0.0,1.0,0.0703,0.06737,-0.00964,0.0617,806.6175,598.14392
0.31671,-1.57615,0.98728,-0.0,1.0,0.0654,0.06436,-0.00867,-0.05259,786.1173,748.85034
0.55736,-1.55182,0.98526,-0.0,1.0,0.0639,0.06299,-0.00493,-0.28007,476.4125,434.49899
0.68332,-0.25335,0.98653,0.0,1.0,0.0624,0.06284,-0.01108,-0.00354,523.09705,280.47913
0.46304,-1.24852,0.98645,-0.0,1.0,0.0636,0.06291,-0.00691,0.2002,468.3937,367.10663
0.47784,-0.96608,0.98484,-0.0,1.0,0.0608,0.05923,-0.00563,0.11669,371.57227,367.40796
-0.17338,-4.73273,0.98331,-0.0,1.0,0.0579,0.0571,-0.00867,0.06314,4711.0225,4585.57959
0.23455,-1.60997,0.97838,0.0,1.0,0.0576,0.05815,-0.00812,-0.14124,347.65668,283.64642
-0.42302,-3.15285,0.98506,-0.0,1.0,0.0582,0.05746,-0.01114,0.09731,7235.5547,6991.04639
-0.10078,-2.49879,0.97246,-0.0,1.0,0.0549,0.0526,-0.02189,-0.08483,2041.2399,1716.33142
-0.25848,-1.86084,0.98627,0.0,1.0,0.052,0.05162,-0.00846,-0.17654,1986.6577,1526.47656
0.44771,-1.77903,0.98596,-0.0,1.0,0.0535,0.05514,-0.0135,0.04581,1771.82,1560.85742
-0.03544,-2.28377,0.98778,0.0,1.0,0.0561,0.056,-0.01,-0.18456,790.34534,634.02264
0.51285,-1.98182,0.98709,-0.0,1.0,0.0587,0.06067,-0.0064,-0.03698,1510.1183,1275.37085
0.21901,-2.61569,0.98819,-0.0,1.0,0.0608,0.06058,-0.00571,0.01177,947.9385,1012.32367
-0.64237,-3.27526,0.9759,-0.0,1.0,0.0618,0.06283,-0.01461,-0.10314,5595.6494,4605.40771
0.6847,-0.57071,0.9798,0.0,1.0,0.0629,0.06266,-0.00777,0.15965,2241.267,1687.18701
0.58616,-0.6921,0.98548,0.0,1.0,0.0654,0.06742,-0.01449,0.08338,1380.1814,1034.41943
0.50655,-1.22759,0.99206,-0.0,1.0,0.0675,0.06673,-0.00997,-0.16877,629.29236,580.05951
-0.69124,-3.28263,0.98459,-0.0,1.0,0.0673,0.06726,-0.01975,0.14812,7791.604,8418.97266
0.04811,-1.47052,0.98617,-0.0,1.0,0.0696,0.07098,-0.01704,0.03176,760.05493,776.5069
0.24082,-1.52972,0.98907,-0.0,1.0,0.0683,0.06596,-0.00737,0.26115,365.77933,418.60632
0.40524,-2.22616,0.98117,-0.0,1.0,0.0683,0.07037,-0.01177,-0.04797,1360.5397,1371.04736
-0.08035,-2.53571,0.98529,-0.0,1.0,0.0677,0.06519,-0.01349,-0.03942,1867.3981,1458.67346
-0.62243,-3.37885,0.94871,0.0,1.0,0.0646,0.06487,-0.01611,-0.15613,5855.1064,4770.72461
0.63352,-0.40051,0.98624,-0.0,1.0,0.0646,0.06409,-0.00886,0.01493,2136.5845,1727.3208
-0.12532,-2.59073,0.9846,-0.0,1.0,0.0658,0.0671,-0.00763,-0.04255,3658.2358,3425.90991
-0.27118,-4.05936,0.98385,0.0,1.0,0.0649,0.06377,-0.02494,-0.08435,5428.542,4256.95752
0.74083,-0.21646,0.98738,0.0,1.0,0.0634,0.06277,-0.01182,-0.21799,2824.5215,2634.82007
-0.55119,-4.4929,0.98013,-0.0,1.0,0.0601,0.05782,-0.02891,-0.08743,4748.106,4033.6687
-0.40744,-2.54432,0.98411,0.0,1.0,0.0557,0.05413,-0.01316,0.13968,1509.4564,1603.43054
-0.26872,-2.28908,0.99079,0.0,1.0,0.0512,0.04828,-0.00659,0.06352,1312.5594,1327.57861
-0.15078,-3.41024,0.98257,0.0,1.0,0.0447,0.04147,-0.01509,-0.08348,2183.984,2262.65186
0.71182,-0.04159,0.9862,0.0,1.0,0.0407,0.04063,-0.00516,0.06265,3920.5132,3284.68726
0.32699,-2.80529,0.98908,-0.0,1.0,0.038,0.03594,-0.0195,0.17291,772.4534,563.91577
0.66975,-0.30835,0.98933,-0.0,1.0,0.0364,0.03715,-0.00713,0.11796,1531.5295,1156.65674
0.62406,-0.5364,0.98229,-0.0,1.0,0.0343,0.03229,-0.0064,0.13973,974.6115,696.11157
-0.46097,-3.16995,0.98463,-0.0,1.0,0.0294,0.02631,-0.01774,0.02873,5110.05,4949.2793
0.63643,-0.92182,0.98849,0.0,1.0,0.0256,0.02465,-0.00732,-0.17012,867.88654,754.13947
0.4133,-1.86182,0.98968,-0.0,1.0,0.0232,0.02171,-0.01584,0.03931,497.12167,338.66043
0.47253,-1.49756,0.98697,0.0,1.0,0.0209,0.01935,-0.01943,-0.11025,517.6296,378.69772
0.53529,-0.63312,0.98547,-0.0,1.0,0.0186,0.0178,-0.01914,-0.22233,357.1161,329.60532
0.08866,-2.8229,0.98612,-0.0,1.0,0.0171,0.01538,-0.00963,0.01471,3010.9863,2525.80322
-0.09893,-4.99182,0.98873,0.0,1.0,0.0149,0.01508,-0.01315,-0.12321,2801.3179,2273.16504
0.61117,-0.77861,0.98472,-0.0,1.0,0.0149,0.01495,-0.01195,-0.25454,709.57574,636.95984
0.3411,-2.20408,0.97692,0.0,1.0,0.0131,0.01068,-0.02312,-0.13754,940.07776,960.27643
-1.29431,-5.95182,0.97713,-0.0,1.0,0.0117,0.01274,-0.01481,-0.08353,18740.035,16828.92578
-0.52961,-4.48597,0.98681,0.0,1.0,0.0121,0.01183,-0.01626,0.00274,8661.528,7760.30469
0.50026,-1.39908,0.98988,0.0,1.0,0.0099,0.00836,-0.02048,-0.08258,903.4896,769.17816
-0.34272,-2.80175,0.98995,0.0,1.0,0.0076,0.00603,-0.015,-0.29315,3882.2944,2860.53711
0.03049,-2.61964,0.98828,0.0,1.0,0.0043,0.00401,-0.00998,-0.04872,1364.8254,1119.13428
-0.25681,-1.98408,0.98668,-0.0,1.0,0.0026,0.00163,-0.01647,-0.1895,1068.1553,785.13336
0.40752,-0.61459,0.98479,-0.0,1.0,0.003,0.00471,-0.0093,-0.09582,1872.9087,1721.13586
0.73369,-0.68182,0.9914,0.0,1.0,0.0059,0.00593,-0.00889,-0.07323,2621.1099,2236.52295
0.43572,-0.86911,0.98494,0.0,1.0,0.005,0.00356,-0.00563,0.01962,844.892,599.7345
0.51663,-1.75758,0.98699,0.0,1.0,0.0004,-0.00236,-0.0163,0.1299,480.30704,439.29227
0.02087,-2.72182,0.98767,-0.0,1.0,-0.0046,-0.00654,-0.00929,0.06692,3771.1812,3672.05322
0.23823,-0.83843,0.98986,0.0,1.0,-0.0031,-0.00054,-0.01953,-0.33315,175.21771,163.84122
0.43912,-1.25202,0.98701,-0.0,1.0,-0.0018,-0.00287,-0.00699,-0.03284,328.8792,343.03085
-0.00402,-2.40036,0.9905,-0.0,1.0,-0.005,-0.00637,-0.00849,-0.05267,1438.6731,1281.96045
0.52118,-1.22872,0.9863,0.0,1.0,-0.0043,-0.00342,-0.0082,-0.0748,584.7511,486.06848
0.35928,-1.35321,0.97884,0.0,1.0,-0.0026,-0.00211,-0.01214,0.00031,340.70905,316.9585
0.56349,-0.41027,0.98667,-0.0,1.0,-0.001,-0.00158,-0.01899,-0.02427,526.95105,440.63153
0.59939,-1.27043,0.98787,-0.0,1.0,-0.0017,-0.00077,-0.01349,-0.0035,355.4794,298.88431
0.35853,-2.0518,0.98398,-0.0,1.0,-0.0022,-0.00266,-0.00595,-0.01323,1543.8606,1289.84497
-0.10844,-3.10356,0.98549,-0.0,1.0,-0.0037,-0.00537,-0.01376,-0.0165,3080.8953,2128.72217
0.54743,-1.31182,0.98457,-0.0,1.0,-0.0039,-0.00277,-0.00893,-0.15815,474.0576,361.74854
0.54622,-1.13947,0.98668,0.0,1.0,-0.004,-0.00376,-0.01495,-0.04909,427.5446,336.03418
-1.32905,-8.04627,0.98018,0.0,1.0,-0.0062,-0.00856,-0.03472,-0.10725,47636.445,44840.03906
-0.40443,-3.19231,0.98008,-0.0,1.0,-0.0082,-0.00705,-0.02019,0.10614,7674.1333,8347.12598
0.36865,-1.56807,0.98487,-0.0,1.0,-0.0047,-0.00328,-0.00838,-0.17564,974.0389,1023.36908
0.71238,-2.79584,0.98857,0.0,1.0,-0.0024,-0.00324,-0.01524,0.09101,1068.2357,807.04016
-0.32377,-2.32413,0.97193,0.0,1.0,-0.0067,-0.00992,-0.01853,0.18556,4226.1025,4735.57324
-0.7622,-5.72301,0.98639,0.0,1.0,-0.0128,-0.0145,-0.02352,0.14124,10072.35,11833.63477
-1.11071,-5.22453,0.97893,0.0,1.0,-0.0138,-0.01326,-0.01768,-0.13155,12848.658,10430.6875
0.43379,-1.70978,0.98508,-0.0,1.0,-0.0146,-0.01614,-0.01054,0.1866,1534.7408,1065.42444
0.51751,-0.55966,0.98162,0.0,1.0,-0.0166,-0.0174,-0.01595,-0.04105,756.43,511.43707
0.45531,-1.01725,0.98607,0.0,1.0,-0.0189,-0.02082,-0.01411,-0.04301,382.81595,326.5343
-0.43363,-3.88515,0.98484,0.0,1.0,-0.0216,-0.02217,-0.02276,-0.16002,4240.746,2793.46948
-0.03949,-2.17133,0.97212,-0.0,1.0,-0.0198,-0.01842,-0.00737,-0.064,1722.9988,1197.85132
0.35028,-1.48182,0.98615,0.0,1.0,-0.0147,-0.01193,-0.00714,-0.03435,765.9984,684.34436
0.62452,-1.22887,0.98605,-0.0,1.0,-0.0107,-0.00957,-0.00232,-0.09864,915.7328,794.68768
-0.22374,-2.3531,0.98777,0.0,1.0,-0.0111,-0.01169,-0.02415,-0.12989,3882.7043,3181.35254
0.41051,-2.01528,0.99034,-0.0,1.0,-0.0119,-0.0122,-0.00944,-0.2856,503.13885,446.21964
0.26602,-2.27481,0.98236,0.0,1.0,-0.0093,-0.00644,-0.00746,-0.11092,1696.7152,1467.1106
0.17181,-1.91182,0.97811,0.0,1.0,-0.0087,-0.01106,-0.01151,-0.0259,511.25717,552.6543
0.40678,-1.70952,0.98201,0.0,1.0,-0.0137,-0.01652,-0.01181,0.08897,927.55365,710.57019
-0.11939,-2.04947,0.97888,0.0,1.0,-0.0155,-0.0142,-0.01506,-0.02354,1313.5729,1021.2301
0.14125,-1.87786,0.9853,0.0,1.0,-0.0173,-0.02029,-0.00762,0.16944,269.07892,268.97318
-0.07226,-2.35623,0.98617,0.0,1.0,-0.0214,-0.02379,-0.01361,-0.30184,1428.7539,791.03888
-0.36168,-3.21182,0.98841,0.0,1.0,-0.0227,-0.02058,-0.0185,-0.146,5173.221,4327.40283
-0.0149,-3.26594,0.98112,0.0,1.0,-0.0231,-0.02558,-0.02983,-0.08768,3345.912,3014.91772
0.50506,-1.07615,0.98507,-0.0,1.0,-0.0254,-0.02545,-0.01611,0.15766,1782.4437,1248.13208
